Driver,Trip,Time,Ax,Ay,Az,PitchRate,RollRate,YawRate,Pitch,Roll,Yaw,ImuTime
1,30,585,1.303509,0.7024009,9.798327,-0.01735897,0.7626457,13.30693,-3.90204,-2.359083,35.67481,42.434175227809
1,30,590,1.227105,0.7467479,9.75437,-0.05284137,0.9482462,14.07698,-3.892228,-2.325891,36.37753,42.4841770633671
1,30,595,1.160268,0.7687048,9.708066,0.1219827,1.0491,14.98465,-3.870542,-2.290184,37.12535,42.5341788989252
1,30,600,1.106473,0.8169743,9.6939,0.1029581,1.021786,15.82708,-3.847182,-2.257079,37.91533,42.5841807344834
1,30,605,1.058201,0.8721846,9.717439,-0.1482902,0.9858888,16.50308,-3.83408,-2.226235,38.73955,42.6341825700415
1,30,610,1.01467,0.8890114,9.753361,-0.1803506,0.9463226,16.94177,-3.820862,-2.198354,39.58579,42.6841844055996
1,30,615,0.9749812,0.8757403,9.779328,-0.03351741,0.8339306,17.22966,-3.799041,-2.177322,40.44621,42.7341862411577
1,30,620,0.937879,0.8726156,9.815252,0.1683986,0.6284217,17.55717,-3.76579,-2.16734,41.32265,42.7841880767158
1,30,625,0.8961485,0.8944738,9.865199,0.2437717,0.3700479,17.95527,-3.726965,-2.170254,42.21882,42.8341899122739
1,30,630,0.8651181,0.9133942,9.88569,0.117948,0.3512778,18.2448,-3.692934,-2.173808,43.12967,42.8841917478321
1,30,635,0.8475602,0.9268825,9.846615,0.0607659,0.3315516,18.51028,-3.660906,-2.178341,44.05388,42.9341935833902
1,30,640,0.8304386,0.964242,9.778242,-0.009009671,0.3480577,18.89062,-3.631324,-2.181727,44.99718,42.9841954189483
1,30,645,0.8047338,1.016555,9.743228,-0.3109192,0.3581614,19.39949,-3.615188,-2.184257,45.96643,43.0341972545064
1,30,650,0.7967587,1.061849,9.75446,-0.4804649,0.1932818,19.84213,-3.606426,-2.194906,46.95808,43.0841990900645
1,30,655,0.8160909,1.082101,9.78989,-0.3429875,-0.06583049,20.10625,-3.590609,-2.218504,47.96262,43.1342009256227
1,30,660,0.841212,1.095961,9.813355,-0.2380522,-0.3716419,20.41092,-3.569219,-2.257351,48.98215,43.1842027611808
1,30,665,0.86049,1.121327,9.815071,-0.3582053,-0.5124272,20.8343,-3.552779,-2.30313,50.02304,43.2342045967389
1,30,670,0.8944699,1.124125,9.831998,-0.523525,-0.382833,21.15328,-3.544035,-2.342872,51.08018,43.284206432297
1,30,675,0.9281395,1.105022,9.880543,-0.6536451,-0.05663645,21.55176,-3.541178,-2.367831,52.15754,43.3342082678551
1,30,680,0.9576426,1.098634,9.907372,-0.6945571,0.6465055,21.9222,-3.540059,-2.358985,53.25354,43.3842101034132
1,30,685,0.9739811,1.107255,9.862731,-0.5471898,1.248363,22.24773,-3.53201,-2.321033,54.36554,43.4342119389713
1,30,690,0.9646865,1.182399,9.826562,-0.368798,1.273019,22.44426,-3.515598,-2.28025,55.4869,43.4842137745295
1,30,695,0.9631373,1.354266,9.797308,-0.2548974,0.9723091,22.61807,-3.494107,-2.24975,56.61646,43.5342156100876
1,30,700,0.9723566,1.468324,9.73621,-0.455979,0.7285594,22.79375,-3.483205,-2.228317,57.75499,43.5842174456457
1,30,705,0.9750243,1.443314,9.698712,-0.8996779,0.6236947,23.04216,-3.494361,-2.213644,58.90688,43.6342192812038
1,30,710,0.9866278,1.388607,9.703019,-1.162218,0.4491718,23.54704,-3.518092,-2.211347,60.08466,43.6842211167619
1,30,715,1.028028,1.357528,9.723851,-1.119339,0.4987383,24.00089,-3.539777,-2.209496,61.28514,43.73422295232
1,30,720,1.050589,1.376762,9.767373,-0.9030926,0.636144,24.31017,-3.550627,-2.201564,62.50066,43.7842247878782
1,30,725,1.058955,1.448499,9.835798,-0.5987371,0.7011449,24.57328,-3.546144,-2.189153,63.72864,43.8342266234363
1,30,730,1.066161,1.475776,9.855867,-0.3983896,0.8272108,24.60695,-3.532125,-2.169523,64.95788,43.8842284589944
1,30,735,1.067646,1.475933,9.841851,-0.3876838,0.6708431,24.4224,-3.51858,-2.156802,66.17786,43.9342302945525
1,30,740,1.053809,1.522372,9.827963,-0.4046576,0.2228791,24.26551,-3.506091,-2.164325,67.38995,43.9842321301106
1,30,745,1.041291,1.493157,9.825878,-0.3917093,0.1921042,24.12593,-3.492501,-2.173518,68.59505,44.0342339656687
1,30,750,1.079111,1.369034,9.782906,-0.468727,0.4093815,24.04758,-3.483903,-2.175004,69.79659,44.0842358012269
1,30,755,1.152305,1.382967,9.662403,-0.5701774,0.3983983,24.01494,-3.482908,-2.176529,70.99667,44.134237636785
1,30,760,1.204837,1.427942,9.587873,-0.6847612,0.4938258,23.82675,-3.4896,-2.171537,72.18748,44.1842394723431
1,30,765,1.216746,1.374166,9.666638,-0.8185706,0.8062552,23.62423,-3.503639,-2.152107,73.36849,44.2342413079012
1,30,770,1.237095,1.403071,9.795095,-0.7593844,0.6750263,23.34978,-3.516149,-2.137854,74.53562,44.2842431434593
1,30,775,1.271077,1.480163,9.837397,-0.5060952,0.1719917,22.92744,-3.517982,-2.14533,75.68099,44.3342449790174
1,30,780,1.311701,1.451412,9.854062,-0.2088739,-0.120582,22.51963,-3.506555,-2.166794,76.80542,44.3842468145756
1,30,785,1.341163,1.333547,9.914706,0.3523446,0.01284335,22.14804,-3.468158,-2.183359,77.91036,44.4342486501337
1,30,790,1.346313,1.227028,9.919656,0.8552004,0.1388953,21.69582,-3.405725,-2.194275,78.99185,44.4842504856918
1,30,795,1.32803,1.236614,9.83723,0.8652084,0.2837193,21.30553,-3.343346,-2.195159,80.05376,44.5342523212499
1,30,800,1.276837,1.311791,9.788258,0.7375448,0.4788461,20.85192,-3.287159,-2.181741,81.09308,44.584254156808
1,30,805,1.220625,1.36375,9.810959,0.5657609,0.5554295,20.3034,-3.239525,-2.160559,82.1052,44.6342559923662
1,30,810,1.181448,1.322855,9.797695,0.4791373,0.6134144,19.78405,-3.196718,-2.135623,83.09161,44.6842578279243
1,30,815,1.143513,1.277486,9.704043,0.5263958,0.5086479,19.35415,-3.152099,-2.115587,84.05651,44.7342596634824
1,30,820,1.115552,1.28205,9.635727,0.707822,0.4610753,18.98204,-3.098967,-2.096178,85.00249,44.7842614990405
1,30,825,1.103293,1.269787,9.627355,0.81231,0.6106939,18.56341,-3.041623,-2.067717,85.92737,44.8342633345986
1,30,830,1.11213,1.291031,9.663539,0.9151922,0.2612994,17.98534,-2.981262,-2.053655,86.82316,44.8842651701567
1,30,835,1.141406,1.35564,9.692263,0.9070623,-0.1520297,17.41853,-2.923553,-2.055877,87.69051,44.9342670057148
1,30,840,1.160824,1.275668,9.696583,0.7912128,0.110387,17.01705,-2.872951,-2.04549,88.53808,44.984268841273
1,30,845,1.17642,1.099213,9.713675,0.7496059,0.2950376,16.61523,-2.826073,-2.029426,89.36591,45.0342706768311
1,30,850,1.174698,1.086583,9.772893,0.6871587,-0.1908852,16.08652,-2.783693,-2.035999,90.16745,45.0842725123892
1,30,855,1.168698,1.17336,9.862586,0.4136678,-0.152894,15.52254,-2.755559,-2.036114,90.94111,45.1342743479473
1,30,860,1.166039,1.134468,9.867566,-0.01241171,0.5856286,15.19935,-2.749212,-1.99959,91.69942,45.1842761835054
1,30,865,1.163352,1.002593,9.820577,-0.1114991,1.177794,14.73935,-2.749327,-1.936688,92.43511,45.2342780190635
1,30,870,1.14864,0.9800745,9.762312,0.2065822,0.8821183,14.21197,-2.735204,-1.888318,93.14398,45.2842798546217
1,30,875,1.105212,1.108833,9.748537,0.4756315,0.423122,13.68928,-2.707917,-1.857759,93.82612,45.3342816901798
1,30,880,1.089511,1.152218,9.72586,0.5722005,0.4387766,13.15192,-2.67662,-1.823661,94.48117,45.3842835257379
1,30,885,1.084235,1.034216,9.730353,0.4500012,0.4075608,12.57784,-2.652703,-1.793029,95.10791,45.434285361296
1,30,890,1.076836,0.9563672,9.789381,0.08766066,-0.1619181,12.15244,-2.647653,-1.791918,95.71406,45.4842871968541
1,30,895,1.064676,0.9986356,9.744895,-0.04901747,-0.5194205,11.85174,-2.649466,-1.806777,96.30531,45.5342890324122
1,30,900,1.064372,0.9711521,9.635276,-0.1394272,-0.2311733,11.33455,-2.656461,-1.807002,96.87086,45.5842908679704
1,30,905,1.048502,0.8411469,9.676805,-0.2565407,-0.07097042,10.78132,-2.669673,-1.801842,97.40909,45.6342927035285
1,30,910,1.005691,0.8068201,9.855815,-0.2812555,-0.4668691,10.22081,-2.683557,-1.816103,97.91935,45.6842945390866
1,30,915,0.9743918,0.8643324,9.933557,-0.2720133,-0.7406199,9.712227,-2.696496,-1.841105,98.40407,45.7342963746447
1,30,920,0.9758382,0.800413,9.858038,-0.226891,-0.07793693,9.333375,-2.707577,-1.834178,98.86985,45.7842982102028
1,30,925,0.9649283,0.6905891,9.779857,-0.1935467,0.213494,9.034626,-2.717408,-1.815449,99.32078,45.8343000457609
1,30,930,0.930921,0.7381371,9.750108,-0.3126793,-0.09956688,8.840546,-2.732699,-1.810646,99.76213,45.8843018813191
1,30,935,0.852235,0.8218086,9.800451,-0.4864967,-0.570739,8.560735,-2.754626,-1.826299,100.1896,45.9343037168772
1,30,940,0.821181,0.8402281,9.886379,-0.3168873,-0.6942631,8.141864,-2.767448,-1.846591,100.5959,45.9843055524353
1,30,945,0.9885998,0.6980811,9.880523,-0.2499561,-0.2854206,7.672638,-2.782348,-1.849533,100.9787,46.0343073879934
1,30,950,1.302273,0.544756,9.777679,-0.6409739,-0.1668613,7.274469,-2.826611,-1.850286,101.3425,46.0843092235515
1,30,955,1.574867,0.6075714,9.673031,-1.256664,-0.2227691,7.006001,-2.909836,-1.851801,101.6937,46.1343110591096
1,30,960,1.67482,0.7042657,9.715248,-1.525679,-0.3989175,6.698003,-3.009371,-1.859046,102.0298,46.1843128946678
1,30,965,1.625539,0.7036623,9.808173,-1.291952,-1.160191,6.214229,-3.095954,-1.903385,102.3413,46.2343147302259
1,30,970,1.422775,0.6350305,9.841212,-0.6981314,-1.960171,5.70019,-3.147146,-1.988287,102.6261,46.284316565784
1,30,975,1.237719,0.4899397,9.831032,-0.03656886,-2.16675,5.397115,-3.159794,-2.086598,102.8949,46.3343184013421
1,30,980,1.14177,0.3713144,9.821517,0.1544355,-1.863386,5.052577,-3.16024,-2.171819,103.1462,46.3843202369002
1,30,985,1.081169,0.3122679,9.86934,0.0759277,-1.2479,4.786338,-3.162899,-2.226919,103.3845,46.4343220724583
1,30,990,0.9933289,0.3996914,9.845479,0.03387613,-0.816663,4.648037,-3.165221,-2.257403,103.6157,46.4843239080165
1,30,995,0.9238894,0.4048806,9.850664,-0.1272652,-0.2409517,4.365188,-3.173986,-2.258188,103.8331,46.5343257435746
1,30,1000,0.8811334,0.3352335,9.896774,-0.2183066,-0.1651503,4.141718,-3.186405,-2.256625,104.0396,46.5843275791327
1,30,1005,0.8546229,0.3450527,9.85671,-0.2491583,-0.292206,4.087886,-3.199708,-2.261061,104.2434,46.6343294146908
1,30,1010,0.8611656,0.3820597,9.743386,-0.5531936,-0.4729514,4.014506,-3.228558,-2.273391,104.4442,46.6843312502489
1,30,1015,0.868601,0.3933588,9.653793,-0.8540111,-0.755086,3.78771,-3.272985,-2.298991,104.6341,46.734333085807
1,30,1020,0.8585961,0.3039641,9.707066,-0.7553357,-0.9181524,3.378133,-3.312625,-2.33412,104.8035,46.7843349213652
1,30,1025,0.8369666,0.2017979,9.789836,-0.4198093,-0.9603589,3.032005,-3.335203,-2.37314,104.9551,46.8343367569233
1,30,1030,0.8382244,0.0901514,9.821176,-0.1420992,-0.914903,2.561044,-3.344721,-2.411571,105.0826,46.8843385924814
1,30,1035,0.8497446,0.05006288,9.844324,-0.2261807,-1.193735,2.170633,-3.359409,-2.463704,105.1909,46.9343404280395
1,30,1040,0.8258327,0.08145431,9.908306,-0.2796156,-1.064437,1.953179,-3.376226,-2.507549,105.2884,46.9843422635976
1,30,1045,0.8106326,0.05302883,9.923586,-0.251177,-0.4819981,1.628239,-3.391715,-2.522083,105.3696,47.0343440991557
1,30,1050,0.7948626,0.01378998,9.897054,-0.1120791,-0.002896833,1.326826,-3.400455,-2.513006,105.4354,47.0843459347139
1,30,1055,0.7926776,0.04372665,9.905525,-0.04899121,-0.03839931,1.272626,-3.406083,-2.504694,105.4984,47.134347770272
1,30,1060,0.7916927,0.1482212,9.759671,-0.07873222,-0.07978891,1.186264,-3.413591,-2.495368,105.5569,47.1843496058301
1,30,1065,0.7810592,0.1394607,9.647673,-0.3115596,0.1996809,0.9652902,-3.433003,-2.471961,105.6049,47.2343514413882
1,30,1070,0.7638491,0.09273323,9.681591,-0.6018448,0.001675509,1.069972,-3.465988,-2.460219,105.6589,47.2843532769463
1,30,1075,0.7447161,0.1014209,9.792504,-0.7584876,-0.4012743,1.251363,-3.50546,-2.468798,105.7222,47.3343551125044
1,30,1080,0.7321683,0.1245796,9.856061,-0.6158547,-0.3241407,1.283806,-3.537075,-2.472865,105.7868,47.3843569480626
1,30,1085,0.7035738,0.07852834,9.88537,-0.5706177,0.001456896,1.207801,-3.565553,-2.461812,105.8476,47.4343587836207
1,30,1090,0.6540684,0.04756963,9.891011,-0.4990371,-0.09186023,1.031826,-3.589272,-2.455827,105.8994,47.4843606191788
1,30,1095,0.5839958,0.07070293,9.843628,-0.3942935,-0.2979499,0.7927491,-3.606227,-2.458766,105.939,47.5343624547369
1,30,1100,0.5370806,0.1029371,9.779576,-0.3892016,-0.6074333,0.59291,-3.622021,-2.475609,105.9686,47.584364290295
1,30,1105,0.4954841,0.09223397,9.74497,-0.3353965,-0.8189829,0.4918802,-3.634117,-2.502933,105.993,47.6343661258531
1,30,1110,0.4597978,0.0195307,9.75939,-0.002222701,-0.6557941,0.592813,-3.62828,-2.52439,106.0218,47.6843679614113
1,30,1115,0.4398785,-0.04804062,9.796857,0.3845849,-0.1365184,0.7692024,-3.602193,-2.522325,106.0587,47.7343697969694
1,30,1120,0.4401379,-0.006366264,9.780025,0.5338961,0.04781759,0.7087218,-3.568999,-2.509673,106.0923,47.7843716325275
1,30,1125,0.4252896,0.07640681,9.692982,0.6158653,0.2351081,0.6855813,-3.531687,-2.485351,106.1243,47.8343734680856
1,30,1130,0.3897485,0.05823017,9.730952,0.6734356,0.4632571,0.6037109,-3.490782,-2.450005,106.1522,47.8843753036437
1,30,1135,0.3573515,0.05119414,9.823384,0.7504667,0.2241287,0.6003112,-3.445175,-2.42678,106.1798,47.9343771392018
1,30,1140,0.3638469,0.07636473,9.79926,0.8944495,-0.004541134,0.6745955,-3.392722,-2.414521,106.2109,47.98437897476
